name,season,age,team_id,pos,g,gs,mp_per_g,fg_pct,fg3_pct,fg2_pct,efg_pct,ft_pct,orb_per_g,drb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,height,weight
David Andersen,2009.0,29.0,HOU,C,63.0,0.0,14.1,0.432,0.346,0.458,0.472,0.687,0.9,2.4,0.7,0.2,0.2,0.6,1.9,5.8,83,245.0
David Andersen,2010.0,30.0,TOR,PF,11.0,0.0,13.6,0.489,0.3,0.541,0.521,1.0,0.7,2.4,0.6,0.3,0.3,0.7,1.0,5.1,83,245.0
David Andersen,2010.0,30.0,NOH,PF,29.0,0.0,7.7,0.446,0.385,0.459,0.48,0.467,0.4,1.3,0.2,0.1,0.2,0.5,1.0,2.7,83,245.0
Alan Anderson,2011.0,29.0,TOR,SF,17.0,12.0,27.1,0.387,0.393,0.383,0.472,0.853,0.5,1.5,1.5,0.3,0.2,1.5,2.1,9.6,78,220.0
Alan Anderson,2012.0,30.0,TOR,SF,65.0,2.0,23.0,0.383,0.333,0.426,0.46,0.857,0.5,1.8,1.6,0.7,0.1,1.2,2.0,10.7,78,220.0
Alan Anderson,2013.0,31.0,BRK,SF,78.0,26.0,22.7,0.4,0.339,0.464,0.487,0.78,0.5,1.7,1.0,0.6,0.1,0.8,1.9,7.2,78,220.0
Alan Anderson,2014.0,32.0,BRK,SG,74.0,19.0,23.6,0.443,0.348,0.53,0.526,0.812,0.4,2.3,1.1,0.8,0.1,0.8,2.0,7.4,78,220.0
Alan Anderson,2015.0,33.0,WAS,SG,13.0,0.0,14.8,0.356,0.324,0.409,0.458,0.733,0.1,2.0,1.1,0.3,0.1,0.2,1.9,5.0,78,220.0
Alan Anderson,2016.0,34.0,LAC,SF,30.0,0.0,10.3,0.375,0.318,0.444,0.463,0.75,0.1,0.7,0.4,0.1,0.0,0.2,1.2,2.9,78,220.0
Antonio Anderson,2009.0,24.0,OKC,SF,1.0,0.0,15.0,0.333,0.0,0.333,0.333,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,78,215.0
James Anderson,2010.0,21.0,SAS,SF,26.0,2.0,11.0,0.383,0.391,0.371,0.494,0.778,0.1,0.8,0.7,0.1,0.2,0.5,0.9,3.6,78,213.0
James Anderson,2011.0,22.0,SAS,SG,51.0,2.0,11.8,0.379,0.279,0.443,0.434,0.75,0.3,1.2,0.8,0.2,0.0,0.6,0.7,3.7,78,213.0
James Anderson,2012.0,23.0,SAS,SF,10.0,0.0,9.4,0.44,0.455,0.429,0.54,0.778,0.3,1.1,0.9,0.3,0.2,0.7,0.7,3.4,78,213.0
James Anderson,2012.0,23.0,HOU,SG,29.0,2.0,10.6,0.406,0.327,0.481,0.485,0.895,0.5,1.5,1.1,0.4,0.1,0.6,0.6,4.0,78,213.0
James Anderson,2013.0,24.0,PHI,SG,80.0,62.0,28.9,0.431,0.328,0.53,0.511,0.726,0.7,3.0,1.9,0.9,0.4,1.3,1.9,10.1,78,213.0
James Anderson,2015.0,26.0,SAC,SG,51.0,15.0,14.1,0.376,0.267,0.478,0.441,0.759,0.3,1.4,0.8,0.4,0.3,0.8,1.1,3.5,78,213.0
Justin Anderson,2015.0,22.0,DAL,SF,55.0,9.0,11.8,0.406,0.265,0.533,0.469,0.8,0.3,2.1,0.5,0.3,0.5,0.4,0.8,3.8,78,230.0
Justin Anderson,2016.0,23.0,DAL,SF,51.0,2.0,13.9,0.401,0.303,0.477,0.468,0.795,0.8,2.2,0.6,0.5,0.3,0.8,1.3,6.5,78,230.0
Justin Anderson,2016.0,23.0,PHI,SF,24.0,8.0,21.6,0.463,0.292,0.6,0.528,0.78,1.3,2.8,1.4,0.5,0.3,1.1,1.9,8.5,78,230.0
Justin Anderson,2017.0,24.0,PHI,SF,38.0,0.0,13.7,0.431,0.33,0.535,0.515,0.737,0.7,1.8,0.7,0.4,0.2,0.4,1.4,6.2,78,230.0
Kyle Anderson,2014.0,21.0,SAS,SF,33.0,8.0,10.8,0.348,0.273,0.359,0.365,0.643,0.2,2.0,0.8,0.5,0.2,0.3,0.8,2.2,81,230.0
Kyle Anderson,2015.0,22.0,SAS,SF,78.0,11.0,16.0,0.468,0.324,0.488,0.488,0.747,0.3,2.8,1.6,0.8,0.4,0.8,1.2,4.5,81,230.0
Kyle Anderson,2016.0,23.0,SAS,SF,72.0,14.0,14.2,0.445,0.375,0.462,0.481,0.789,0.5,2.4,1.3,0.7,0.4,0.5,0.9,3.4,81,230.0
Kyle Anderson,2017.0,24.0,SAS,SF,74.0,67.0,26.7,0.527,0.333,0.556,0.549,0.712,1.1,4.2,2.7,1.6,0.8,1.3,1.5,7.9,81,230.0
Ryan Anderson,2008.0,20.0,NJN,PF,66.0,30.0,19.9,0.393,0.365,0.417,0.478,0.845,1.6,3.1,0.8,0.7,0.3,1.0,2.4,7.4,82,240.0
Ryan Anderson,2009.0,21.0,ORL,PF,63.0,6.0,14.5,0.436,0.37,0.514,0.536,0.866,1.1,2.1,0.6,0.4,0.2,0.9,1.3,7.7,82,240.0
Ryan Anderson,2010.0,22.0,ORL,PF,64.0,14.0,22.3,0.43,0.393,0.5,0.558,0.812,2.0,3.5,0.8,0.5,0.6,0.8,2.1,10.6,82,240.0
Ryan Anderson,2011.0,23.0,ORL,PF,61.0,61.0,32.2,0.439,0.393,0.496,0.548,0.877,3.7,4.0,0.9,0.8,0.4,0.9,2.4,16.1,82,240.0
Ryan Anderson,2012.0,24.0,NOH,PF,81.0,22.0,30.9,0.423,0.382,0.464,0.519,0.844,2.4,4.0,1.2,0.5,0.4,1.2,2.2,16.2,82,240.0
Ryan Anderson,2013.0,25.0,NOP,PF,22.0,14.0,36.1,0.438,0.409,0.463,0.532,0.952,3.0,3.5,0.8,0.5,0.3,0.9,2.1,19.8,82,240.0
Ryan Anderson,2014.0,26.0,NOP,PF,61.0,5.0,27.5,0.399,0.34,0.457,0.483,0.854,1.8,3.1,0.9,0.5,0.3,1.0,1.9,13.7,82,240.0
Ryan Anderson,2015.0,27.0,NOP,PF,66.0,7.0,30.4,0.427,0.366,0.466,0.498,0.873,2.0,4.0,1.1,0.6,0.4,1.4,1.7,17.0,82,240.0
Ryan Anderson,2016.0,28.0,HOU,PF,72.0,72.0,29.4,0.418,0.403,0.446,0.55,0.86,1.6,3.0,0.9,0.4,0.2,0.8,2.0,13.6,82,240.0
Ryan Anderson,2017.0,29.0,HOU,PF,66.0,50.0,26.1,0.431,0.386,0.539,0.568,0.774,1.4,3.6,0.9,0.4,0.3,0.6,1.9,9.3,82,240.0
Ike Anigbogu,2017.0,19.0,IND,C,11.0,0.0,2.7,0.444,0.0,0.444,0.444,0.833,0.5,0.4,0.0,0.1,0.3,0.2,0.1,1.2,82,250.0
Giannis Antetokounmpo,2013.0,19.0,MIL,SF,77.0,23.0,24.6,0.414,0.347,0.44,0.463,0.683,1.0,3.4,1.9,0.8,0.8,1.6,2.2,6.8,83,242.0
Giannis Antetokounmpo,2014.0,20.0,MIL,SG,81.0,71.0,31.4,0.491,0.159,0.511,0.496,0.741,1.2,5.5,2.6,0.9,1.0,2.1,3.1,12.7,83,242.0
Giannis Antetokounmpo,2015.0,21.0,MIL,PG,80.0,79.0,35.3,0.506,0.257,0.537,0.52,0.724,1.4,6.2,4.3,1.2,1.4,2.6,3.2,16.9,83,242.0
Giannis Antetokounmpo,2016.0,22.0,MIL,SF,80.0,80.0,35.6,0.521,0.272,0.563,0.541,0.77,1.8,7.0,5.4,1.6,1.9,2.9,3.1,22.9,83,242.0
Giannis Antetokounmpo,2017.0,23.0,MIL,PF,75.0,75.0,36.7,0.529,0.307,0.554,0.545,0.76,2.1,8.0,4.8,1.5,1.4,3.0,3.1,26.9,83,242.0
Thanasis Antetokounmpo,2015.0,23.0,NYK,SF,2.0,0.0,3.0,0.75,0.0,1.0,0.75,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,3.0,79,205.0
Carmelo Anthony,2008.0,24.0,DEN,SF,66.0,66.0,34.5,0.443,0.371,0.455,0.469,0.793,1.6,5.2,3.4,1.1,0.4,3.0,3.0,22.8,80,240.0
Carmelo Anthony,2009.0,25.0,DEN,SF,69.0,69.0,38.2,0.458,0.316,0.478,0.478,0.83,2.2,4.4,3.2,1.3,0.4,3.0,3.3,28.2,80,240.0
Carmelo Anthony,2010.0,26.0,DEN,SF,50.0,50.0,35.5,0.452,0.333,0.47,0.474,0.823,1.5,6.1,2.8,0.9,0.6,2.8,2.7,25.2,80,240.0
Carmelo Anthony,2010.0,26.0,NYK,SF,27.0,27.0,36.2,0.461,0.424,0.472,0.51,0.872,1.5,5.2,3.0,0.9,0.6,2.4,3.3,26.3,80,240.0
Carmelo Anthony,2011.0,27.0,NYK,SF,55.0,55.0,34.1,0.43,0.335,0.454,0.463,0.804,1.6,4.7,3.6,1.1,0.4,2.6,2.8,22.6,80,240.0
Carmelo Anthony,2012.0,28.0,NYK,PF,67.0,67.0,37.0,0.449,0.379,0.476,0.502,0.83,2.0,4.9,2.6,0.8,0.5,2.6,3.1,28.7,80,240.0
Carmelo Anthony,2013.0,29.0,NYK,PF,77.0,77.0,38.7,0.452,0.402,0.469,0.503,0.848,1.9,6.2,3.1,1.2,0.7,2.6,2.9,27.4,80,240.0
Carmelo Anthony,2014.0,30.0,NYK,SF,40.0,40.0,35.7,0.444,0.341,0.474,0.482,0.797,1.8,4.8,3.1,1.0,0.4,2.2,2.2,24.2,80,240.0
Carmelo Anthony,2015.0,31.0,NYK,SF,72.0,72.0,35.1,0.434,0.339,0.463,0.474,0.829,1.4,6.4,4.2,0.9,0.5,2.4,2.5,21.8,80,240.0
Carmelo Anthony,2016.0,32.0,NYK,SF,74.0,74.0,34.3,0.433,0.359,0.466,0.488,0.833,0.8,5.1,2.9,0.8,0.5,2.1,2.7,22.4,80,240.0
Carmelo Anthony,2017.0,33.0,OKC,PF,78.0,78.0,32.1,0.404,0.357,0.437,0.476,0.767,0.9,4.9,1.3,0.6,0.6,1.3,2.5,16.2,80,240.0
Joel Anthony,2008.0,26.0,MIA,C,65.0,28.0,16.1,0.483,0.0,0.483,0.483,0.652,1.4,1.7,0.4,0.3,1.4,0.6,2.1,2.2,81,245.0
Joel Anthony,2009.0,27.0,MIA,C,80.0,16.0,16.5,0.478,0.0,0.478,0.478,0.717,1.5,1.6,0.2,0.3,1.4,0.6,2.0,2.7,81,245.0
Joel Anthony,2010.0,28.0,MIA,C,75.0,11.0,19.5,0.535,0.0,0.535,0.535,0.644,1.4,2.2,0.3,0.1,1.2,0.5,2.6,2.0,81,245.0
Joel Anthony,2011.0,29.0,MIA,C,64.0,51.0,21.1,0.559,0.0,0.559,0.559,0.69,1.6,2.3,0.1,0.6,1.3,0.7,2.0,3.4,81,245.0
Joel Anthony,2012.0,30.0,MIA,C,62.0,3.0,9.1,0.515,0.0,0.515,0.515,0.607,0.7,1.1,0.2,0.2,0.7,0.4,0.8,1.4,81,245.0
Joel Anthony,2013.0,31.0,MIA,C,12.0,0.0,3.1,0.333,0.0,0.333,0.333,1.0,0.2,0.4,0.0,0.0,0.3,0.1,0.3,0.5,81,245.0
Joel Anthony,2013.0,31.0,BOS,C,21.0,0.0,7.1,0.385,0.0,0.385,0.385,0.333,0.6,0.9,0.1,0.1,0.4,0.1,0.6,1.0,81,245.0
Joel Anthony,2014.0,32.0,DET,C,49.0,0.0,8.3,0.581,0.0,0.581,0.581,0.682,0.7,1.2,0.1,0.2,1.0,0.2,1.1,1.8,81,245.0
Joel Anthony,2015.0,33.0,DET,C,19.0,0.0,5.1,0.6,0.0,0.6,0.6,0.75,0.4,0.7,0.1,0.1,0.6,0.1,0.8,0.9,81,245.0
Joel Anthony,2016.0,34.0,SAS,C,19.0,0.0,6.4,0.625,0.0,0.625,0.625,0.625,0.4,1.2,0.2,0.1,0.3,0.2,0.6,1.3,81,245.0
Pero Antic,2013.0,31.0,ATL,C,50.0,26.0,18.5,0.418,0.327,0.545,0.514,0.758,1.1,3.0,1.2,0.4,0.2,1.1,2.5,7.0,83,260.0
Pero Antic,2014.0,32.0,ATL,C,63.0,3.0,16.5,0.365,0.301,0.455,0.453,0.715,0.9,2.1,0.8,0.3,0.2,0.8,2.1,5.7,83,260.0
OG Anunoby,2017.0,20.0,TOR,SF,74.0,62.0,20.0,0.471,0.371,0.604,0.577,0.629,0.6,1.9,0.7,0.7,0.2,0.6,1.8,5.9,80,232.0
Keith Appling,2015.0,23.0,ORL,PG,5.0,0.0,5.4,0.25,0.0,0.4,0.25,1.0,0.0,0.2,0.2,0.2,0.0,0.6,1.0,1.2,73,185.0
Ryan Arcidiacono,2017.0,23.0,CHI,PG,24.0,0.0,12.7,0.415,0.29,0.8,0.524,0.833,0.0,1.0,1.5,0.5,0.0,0.5,0.8,2.0,75,200.0
Gilbert Arenas,2008.0,27.0,WAS,PG,2.0,2.0,31.5,0.261,0.286,0.25,0.304,0.75,0.5,4.0,10.0,0.0,0.5,0.5,2.0,13.0,75,191.0
Gilbert Arenas,2009.0,28.0,WAS,PG,32.0,32.0,36.5,0.411,0.348,0.437,0.462,0.739,0.5,3.6,7.2,1.3,0.3,3.7,3.0,22.6,75,191.0
Gilbert Arenas,2010.0,29.0,WAS,PG,21.0,14.0,34.6,0.394,0.324,0.449,0.465,0.836,0.3,3.0,5.6,1.4,0.6,3.4,3.6,17.3,75,191.0
Gilbert Arenas,2010.0,29.0,ORL,PG,49.0,2.0,21.8,0.344,0.275,0.401,0.406,0.744,0.3,2.1,3.2,0.9,0.2,2.2,2.3,8.0,75,191.0
Gilbert Arenas,2011.0,30.0,MEM,PG,17.0,0.0,12.4,0.406,0.333,0.52,0.508,0.7,0.1,0.9,1.1,0.6,0.1,0.7,2.1,4.2,75,191.0
Trevor Ariza,2008.0,23.0,LAL,SF,82.0,20.0,24.4,0.46,0.319,0.526,0.511,0.71,1.4,2.9,1.8,1.7,0.3,1.1,2.0,8.9,80,215.0
Trevor Ariza,2009.0,24.0,HOU,SF,72.0,71.0,36.5,0.394,0.334,0.436,0.462,0.649,1.1,4.5,3.8,1.8,0.6,2.2,2.3,14.9,80,215.0
Trevor Ariza,2010.0,25.0,NOH,SF,75.0,75.0,34.7,0.398,0.303,0.45,0.451,0.701,0.8,4.6,2.2,1.6,0.4,1.6,2.4,11.0,80,215.0
Trevor Ariza,2011.0,26.0,NOH,SF,41.0,41.0,32.9,0.417,0.333,0.44,0.453,0.775,1.0,4.2,3.3,1.7,0.6,1.9,1.8,10.8,80,215.0
Trevor Ariza,2012.0,27.0,WAS,SF,56.0,15.0,26.3,0.417,0.364,0.463,0.501,0.821,0.8,4.0,2.0,1.3,0.4,1.5,1.3,9.5,80,215.0
Trevor Ariza,2013.0,28.0,WAS,SF,77.0,77.0,35.4,0.456,0.407,0.509,0.562,0.772,1.3,4.9,2.5,1.6,0.3,1.7,2.3,14.4,80,215.0
Trevor Ariza,2014.0,29.0,HOU,SF,82.0,82.0,35.7,0.402,0.35,0.485,0.509,0.853,0.9,4.7,2.5,1.9,0.2,1.7,2.3,12.8,80,215.0
Trevor Ariza,2015.0,30.0,HOU,SF,81.0,81.0,35.3,0.416,0.371,0.478,0.523,0.783,0.8,3.7,2.3,2.0,0.3,1.4,2.2,12.7,80,215.0
Trevor Ariza,2016.0,31.0,HOU,SF,80.0,80.0,34.7,0.409,0.344,0.556,0.528,0.738,0.7,5.1,2.2,1.8,0.3,0.9,1.7,11.7,80,215.0
Trevor Ariza,2017.0,32.0,HOU,SF,67.0,67.0,33.9,0.412,0.368,0.519,0.542,0.854,0.5,3.9,1.6,1.5,0.2,0.8,2.0,11.7,80,215.0
Hilton Armstrong,2008.0,24.0,NOH,C,70.0,29.0,15.6,0.561,0.0,0.566,0.561,0.633,1.2,1.6,0.4,0.4,0.6,1.1,2.6,4.8,83,235.0
Hilton Armstrong,2009.0,25.0,NOH,PF,18.0,0.0,13.3,0.38,0.0,0.38,0.38,0.464,0.9,2.4,0.9,0.4,0.4,0.7,2.4,2.8,83,235.0
Hilton Armstrong,2009.0,25.0,SAC,C,6.0,0.0,9.3,0.333,0.0,0.333,0.333,1.0,0.8,1.5,0.3,0.3,0.7,0.7,0.8,1.7,83,235.0
Hilton Armstrong,2009.0,25.0,HOU,C,9.0,0.0,4.4,0.294,0.0,0.313,0.294,0.0,0.6,0.1,0.3,0.6,0.0,0.6,1.1,1.1,83,235.0
Hilton Armstrong,2010.0,26.0,WAS,C,41.0,2.0,10.0,0.484,0.333,0.492,0.492,0.609,1.0,1.8,0.2,0.4,0.4,0.6,1.8,1.9,83,235.0
Hilton Armstrong,2010.0,26.0,ATL,C,12.0,0.0,6.3,0.5,1.0,0.455,0.542,0.2,0.3,1.2,0.3,0.3,0.4,0.3,0.8,1.3,83,235.0
Hilton Armstrong,2013.0,29.0,GSW,C,15.0,1.0,6.5,0.474,0.0,0.474,0.474,0.438,1.3,1.9,0.3,0.3,0.3,0.4,0.7,1.7,83,235.0
Carlos Arroyo,2009.0,30.0,MIA,PG,72.0,35.0,22.0,0.475,0.28,0.489,0.484,0.844,0.4,1.4,3.1,0.5,0.1,0.8,1.4,6.1,74,202.0
Carlos Arroyo,2010.0,31.0,MIA,PG,49.0,42.0,20.3,0.458,0.438,0.466,0.517,0.8,0.3,1.4,2.0,0.3,0.0,0.9,1.2,5.6,74,202.0
Carlos Arroyo,2010.0,31.0,BOS,PG,15.0,1.0,12.7,0.314,0.6,0.267,0.357,0.917,0.5,1.1,1.7,0.5,0.0,1.1,0.7,2.4,74,202.0
Darrell Arthur,2008.0,20.0,MEM,PF,76.0,64.0,19.3,0.438,0.0,0.44,0.438,0.667,1.4,3.1,0.6,0.7,0.7,0.6,2.7,5.6,81,235.0
Darrell Arthur,2009.0,21.0,MEM,PF,32.0,1.0,14.3,0.432,0.0,0.434,0.432,0.567,1.2,2.3,0.5,0.4,0.4,0.7,1.9,4.5,81,235.0
Darrell Arthur,2010.0,22.0,MEM,PF,80.0,9.0,20.1,0.497,0.0,0.502,0.497,0.813,1.4,2.8,0.7,0.7,0.8,1.1,2.9,9.1,81,235.0
Darrell Arthur,2012.0,24.0,MEM,PF,59.0,3.0,16.4,0.451,0.278,0.46,0.458,0.717,1.2,1.7,0.6,0.4,0.6,0.7,2.1,6.1,81,235.0
Darrell Arthur,2013.0,25.0,DEN,SF,68.0,1.0,17.1,0.395,0.375,0.399,0.424,0.855,0.8,2.3,0.9,0.6,0.7,0.9,2.7,5.9,81,235.0
Darrell Arthur,2014.0,26.0,DEN,PF,58.0,4.0,17.0,0.404,0.236,0.471,0.438,0.78,0.9,2.0,1.0,0.8,0.4,0.8,2.5,6.6,81,235.0
Darrell Arthur,2015.0,27.0,DEN,PF,70.0,16.0,21.7,0.452,0.385,0.473,0.498,0.755,1.2,3.0,1.4,0.8,0.7,0.9,2.6,7.5,81,235.0
Darrell Arthur,2016.0,28.0,DEN,PF,41.0,7.0,15.6,0.442,0.453,0.429,0.565,0.864,0.6,2.1,1.0,0.5,0.5,0.9,1.9,6.4,81,235.0
Darrell Arthur,2017.0,29.0,DEN,PF,19.0,1.0,7.4,0.468,0.348,0.583,0.553,0.667,0.2,0.6,0.5,0.4,0.2,0.8,1.2,2.8,81,235.0
Jamel Artis,2017.0,25.0,ORL,SG,15.0,1.0,18.6,0.392,0.276,0.46,0.443,0.583,0.3,2.3,1.2,0.1,0.2,0.5,0.7,5.1,79,213.0
Omer Asik,2010.0,24.0,CHI,C,82.0,0.0,12.1,0.553,0.0,0.553,0.553,0.503,1.4,2.4,0.4,0.2,0.7,0.8,1.9,2.8,84,255.0
Omer Asik,2011.0,25.0,CHI,C,66.0,2.0,14.7,0.506,0.0,0.506,0.506,0.456,1.9,3.4,0.5,0.5,1.0,1.0,1.8,3.1,84,255.0
Omer Asik,2012.0,26.0,HOU,C,82.0,82.0,30.0,0.541,0.0,0.542,0.541,0.562,3.4,8.3,0.9,0.6,1.1,2.1,2.7,10.1,84,255.0
Omer Asik,2013.0,27.0,HOU,C,48.0,19.0,20.2,0.532,0.0,0.532,0.532,0.619,2.1,5.8,0.5,0.3,0.8,1.2,1.9,5.8,84,255.0
Omer Asik,2014.0,28.0,NOP,C,76.0,76.0,26.1,0.517,0.0,0.517,0.517,0.582,3.2,6.6,0.9,0.4,0.7,1.3,1.9,7.3,84,255.0
Omer Asik,2015.0,29.0,NOP,C,68.0,64.0,17.3,0.533,0.0,0.533,0.533,0.545,1.8,4.3,0.4,0.3,0.3,0.9,1.8,4.0,84,255.0
Omer Asik,2016.0,30.0,NOP,C,31.0,19.0,15.5,0.477,0.0,0.477,0.477,0.59,1.5,3.7,0.5,0.2,0.3,0.5,1.6,2.7,84,255.0
Omer Asik,2017.0,31.0,NOP,C,14.0,0.0,8.6,0.438,0.0,0.438,0.438,0.333,0.5,2.1,0.1,0.1,0.1,0.4,1.0,1.3,84,255.0
Omer Asik,2017.0,31.0,CHI,C,4.0,0.0,15.3,0.333,0.0,0.333,0.333,0.0,0.5,2.0,0.3,0.3,0.5,1.0,1.5,1.0,84,255.0
Chucky Atkins,2008.0,34.0,DEN,PG,14.0,0.0,8.2,0.333,0.294,0.4,0.426,1.0,0.0,0.4,2.0,0.1,0.1,0.7,0.4,1.9,71,160.0
Chucky Atkins,2008.0,34.0,OKC,PG,19.0,0.0,15.6,0.291,0.25,0.326,0.349,0.917,0.3,0.7,1.6,0.4,0.1,0.7,1.2,3.7,71,160.0
Chucky Atkins,2009.0,35.0,DET,PG,40.0,11.0,16.1,0.363,0.301,0.417,0.433,0.926,0.1,0.6,2.3,0.4,0.0,0.8,1.3,4.0,71,160.0
D.J. Augustin,2008.0,21.0,CHA,PG,72.0,12.0,26.5,0.43,0.439,0.424,0.517,0.893,0.2,1.6,3.5,0.6,0.0,1.7,1.9,11.8,72,183.0
D.J. Augustin,2009.0,22.0,CHA,PG,80.0,2.0,18.4,0.386,0.393,0.381,0.467,0.779,0.1,1.1,2.4,0.6,0.1,0.9,1.6,6.4,72,183.0
D.J. Augustin,2010.0,23.0,CHA,PG,82.0,82.0,33.6,0.416,0.333,0.461,0.474,0.906,0.5,2.3,6.1,0.7,0.0,1.9,1.9,14.4,72,183.0
D.J. Augustin,2011.0,24.0,CHA,PG,48.0,46.0,29.3,0.376,0.341,0.396,0.438,0.875,0.5,1.8,6.4,0.8,0.0,2.3,1.4,11.1,72,183.0
D.J. Augustin,2012.0,25.0,IND,PG,76.0,5.0,16.1,0.35,0.353,0.346,0.464,0.838,0.3,0.9,2.2,0.4,0.0,0.9,0.8,4.7,72,183.0
D.J. Augustin,2013.0,26.0,TOR,PG,10.0,0.0,8.2,0.292,0.091,0.462,0.313,1.0,0.0,0.4,1.0,0.1,0.0,0.9,0.7,2.1,72,183.0
D.J. Augustin,2013.0,26.0,CHI,PG,61.0,9.0,30.4,0.419,0.411,0.426,0.514,0.882,0.2,1.8,5.0,0.9,0.0,1.9,2.3,14.9,72,183.0
D.J. Augustin,2014.0,27.0,DET,PG,54.0,13.0,23.8,0.41,0.327,0.45,0.463,0.87,0.2,1.6,4.9,0.6,0.0,2.0,1.1,10.6,72,183.0
D.J. Augustin,2014.0,27.0,OKC,PG,28.0,1.0,24.2,0.371,0.354,0.389,0.462,0.861,0.3,1.9,3.1,0.6,0.0,1.3,1.1,7.3,72,183.0
D.J. Augustin,2015.0,28.0,OKC,PG,34.0,0.0,15.3,0.38,0.393,0.367,0.479,0.765,0.1,1.1,1.9,0.4,0.1,0.9,1.2,4.2,72,183.0
D.J. Augustin,2015.0,28.0,DEN,PG,28.0,0.0,23.5,0.445,0.411,0.475,0.541,0.819,0.1,1.8,4.7,0.9,0.1,1.9,1.6,11.6,72,183.0
D.J. Augustin,2016.0,29.0,ORL,PG,78.0,20.0,19.7,0.377,0.347,0.412,0.469,0.814,0.2,1.3,2.7,0.4,0.0,1.2,1.3,7.9,72,183.0
D.J. Augustin,2017.0,30.0,ORL,PG,75.0,36.0,23.5,0.452,0.419,0.485,0.557,0.868,0.4,1.7,3.8,0.7,0.0,1.6,1.3,10.2,72,183.0
Gustavo Ayon,2011.0,26.0,NOH,PF,54.0,24.0,20.1,0.536,0.0,0.538,0.536,0.619,1.6,3.3,1.4,1.0,0.9,0.9,2.2,5.9,82,250.0
Gustavo Ayon,2012.0,27.0,ORL,C,43.0,3.0,13.3,0.536,0.0,0.536,0.536,0.5,0.9,2.3,1.4,0.3,0.3,0.9,1.9,3.6,82,250.0
Gustavo Ayon,2012.0,27.0,MIL,C,12.0,0.0,13.6,0.595,0.0,0.595,0.595,0.083,1.7,3.3,1.0,0.8,0.3,0.8,2.0,4.3,82,250.0
Gustavo Ayon,2013.0,28.0,ATL,C,26.0,14.0,16.5,0.51,0.0,0.51,0.51,0.4,1.6,3.2,1.1,1.0,0.4,1.1,1.8,4.3,82,250.0
Jeff Ayres,2009.0,22.0,POR,C,39.0,4.0,10.4,0.662,0.0,0.662,0.662,0.9,0.6,1.9,0.0,0.2,0.4,0.3,1.9,2.7,81,240.0
Jeff Ayres,2011.0,24.0,IND,C,20.0,1.0,5.3,0.417,0.0,0.417,0.417,0.571,0.6,1.1,0.2,0.2,0.1,0.1,0.8,1.7,81,240.0
Jeff Ayres,2012.0,25.0,IND,PF,37.0,0.0,10.0,0.484,0.5,0.484,0.492,0.913,0.8,2.0,0.4,0.2,0.3,0.6,1.2,3.9,81,240.0
Jeff Ayres,2013.0,26.0,SAS,PF,73.0,10.0,13.0,0.58,0.0,0.58,0.58,0.691,1.2,2.3,0.8,0.2,0.3,0.9,2.0,3.3,81,240.0
Jeff Ayres,2014.0,27.0,SAS,PF,51.0,0.0,7.5,0.579,0.0,0.579,0.579,0.75,0.7,1.6,0.3,0.2,0.2,0.5,1.2,2.7,81,240.0
Jeff Ayres,2015.0,28.0,LAC,C,17.0,0.0,6.3,0.522,0.0,0.545,0.522,1.0,0.2,1.1,0.3,0.0,0.2,0.4,1.1,1.8,81,240.0
Kelenna Azubuike,2008.0,25.0,GSW,SF,74.0,51.0,32.1,0.464,0.448,0.469,0.52,0.808,1.5,3.5,1.6,0.8,0.7,1.3,2.5,14.4,77,220.0
Kelenna Azubuike,2009.0,26.0,GSW,SF,9.0,7.0,25.7,0.545,0.37,0.623,0.602,0.679,1.3,3.2,1.1,0.6,1.0,0.8,1.8,13.9,77,220.0
Kelenna Azubuike,2011.0,28.0,DAL,SG,3.0,0.0,6.0,0.375,0.333,0.4,0.438,0.0,0.0,0.0,0.0,0.3,0.0,1.3,0.3,2.3,77,220.0
Chris Babb,2013.0,23.0,BOS,SG,14.0,0.0,9.4,0.267,0.222,0.667,0.367,0.0,0.3,0.9,0.2,0.4,0.0,0.2,0.9,1.6,77,225.0
Luke Babbitt,2010.0,21.0,POR,SF,24.0,0.0,5.7,0.273,0.188,0.308,0.3,0.333,0.3,1.0,0.3,0.1,0.1,0.3,0.6,1.5,81,225.0
Luke Babbitt,2011.0,22.0,POR,SF,40.0,4.0,13.4,0.41,0.43,0.384,0.535,0.85,0.4,2.0,0.4,0.3,0.1,0.7,1.2,5.1,81,225.0
Luke Babbitt,2012.0,23.0,POR,PF,62.0,0.0,11.8,0.368,0.348,0.429,0.5,0.769,0.2,2.0,0.5,0.2,0.1,0.4,1.3,3.9,81,225.0
Luke Babbitt,2013.0,24.0,NOP,PF,27.0,2.0,17.5,0.39,0.379,0.407,0.506,0.778,0.7,2.6,1.1,0.3,0.4,0.6,1.9,6.3,81,225.0
Luke Babbitt,2014.0,25.0,NOP,SF,63.0,19.0,13.2,0.479,0.513,0.429,0.633,0.684,0.2,1.6,0.4,0.3,0.2,0.4,1.0,4.1,81,225.0
